0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.889127629414473,3305774,10015,366519,4,{'canny_lower': 28, 'canny_upper': 167, 'cc_area': 5623, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 82, 'max_line_gap': 16, 'meters_around_line': 4, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.10552143677622694,8371408,63794,7488045,26,{'canny_lower': 25, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 69, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9958726603743401,0.5980260010874227,3029181,31255,1217652,129,{'canny_lower': 25, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 69, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9876082903827174,0.6440808786392815,3227354,18238,1148677,226,{'canny_lower': 25, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 69, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.3733907006620095,3999489,16661,2506117,9,{'canny_lower': 25, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 69, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9989606190091235,0.715046604527297,47313,8659,13482,9,{'canny_lower': 25, 'canny_upper': 171, 'cc_area': 6000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 69, 'max_line_gap': 16, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999301048427359,0.8322341454678995,3305774,10015,554596,7,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9979477044694436,0.2858392204985257,3619031,78936,2584570,162,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9972954699121027,0.4996825893323469,6931084,7395,3467742,20,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9920560678278171,0.49775950134330693,3627987,67347,1822122,535,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.3499138621526966,8897947,59885,5784432,19,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9589473500636543,0.5793914214296173,11446476,57341,4814486,2354,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9897805642633228,0.5148229829923847,16966929,15950,8231964,163,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9368878289753854,0.3300068596790592,16146528,23482,10818063,1482,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9946373683866326,0.8374837855531407,1643596,15291,267111,82,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.037327735141964635,6777427,10043,6524441,7,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.07954575861073787,8371408,63794,7705498,26,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9977283634618461,0.5339529067427797,3029181,31255,1411741,71,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,0.9777387871477136,0.5453473650550884,3227354,18238,1467325,406,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.31900100237805384,3999489,16661,2723648,9,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9986141586788313,0.7603618455815526,47313,8659,11338,12,{'canny_lower': 20, 'canny_upper': 156, 'cc_area': 5530, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 22, 'meters_around_line': 4, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.8174748183027636,3305774,10015,603387,4,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9994172494172494,0.2538513762385567,3619031,78936,2700335,46,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.6008910005996175,6931084,7395,2766258,6,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9929618245801595,0.3523741953871389,3627987,67347,2349578,474,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9992819570844118,0.3108036044719079,8897947,59885,6132433,43,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9857519052684816,0.6371755813754382,11446476,57341,4153061,817,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9917868338557994,0.5132577026755991,16966929,15950,8258522,131,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9791329529000937,0.2865829731320566,16146528,23482,11519208,490,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9989536328559283,0.9056404371877274,1643596,15291,155089,16,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.014471863732357426,6777427,10043,6679345,7,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.06535232782824585,8371408,63794,7824317,26,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9989441689329708,0.41118209839557296,3029181,31255,1783636,33,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.48942570291328436,3227354,18238,1647804,0,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9971790408738971,0.14367710475013185,3999489,16661,3424854,47,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9995380528929437,0.7170545093314733,47313,8659,13387,4,{'canny_lower': 27, 'canny_upper': 169, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 66, 'max_line_gap': 25, 'meters_around_line': 7, 'min_line_length': 8, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999101347978033,0.8337772031602886,3305774,10015,549495,9,{'canny_lower': 21, 'canny_upper': 161, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 23, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9989738522347218,0.33752432626302453,3619031,78936,2397520,81,{'canny_lower': 21, 'canny_upper': 161, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 23, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.5059706389361318,6931084,7395,3424159,6,{'canny_lower': 21, 'canny_upper': 161, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 23, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9988863646487595,0.44930894184571224,3627987,67347,1997900,75,{'canny_lower': 21, 'canny_upper': 161, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 23, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9988644902730233,0.31521428482322944,8897947,59885,6093187,68,{'canny_lower': 21, 'canny_upper': 161, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 23, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9902513036047506,0.6047926016705928,11446476,57341,4523732,559,{'canny_lower': 21, 'canny_upper': 161, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 23, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9942319749216301,0.5220997860013441,16966929,15950,8108499,92,{'canny_lower': 21, 'canny_upper': 161, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 23, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9354399114215144,0.33207077088027837,16146528,23482,10784738,1516,{'canny_lower': 21, 'canny_upper': 161, 'cc_area': 5000, 'closing_kernel_size': 1, 'distance_resolution': 1, 'hough_lines_treshold': 67, 'max_line_gap': 23, 'meters_around_line': 4, 'min_line_length': 4, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
